hotel_id,hotel_category,hotel_name_length,hotel_description_length,hotel_photos_qty
f4bec59550f6c76481fa9cf28beaafe4,6,47.0,470.0,3.0
957f79dac582ab66ccdc1f0bb7cb61f1,11,45.0,561.0,2.0
1919433d7e21d534ddb50ad19bca6e0f,27,42.0,1109.0,1.0
6bae67885458b52984334995514673fb,11,37.0,261.0,2.0
7a0eae084908bbb5f895578be74a242e,50,38.0,2088.0,1.0
4eb2b14fed9ed5e469cb87c3288d9179,28,52.0,701.0,1.0
9337062680ca5a2b7b0275913d8f7237,6,56.0,945.0,2.0
d31288ed4e7d962e1524f9f99148480c,6,58.0,1953.0,1.0
51c08793647c925e654c505e52bedf96,28,58.0,744.0,1.0
797bf132aaf564b1e436d77c0d362526,17,45.0,616.0,3.0
97fa734ea441a15d723199fb5c233812,2,60.0,789.0,4.0
71e0a44f97af7af8589398b6a57fbcf1,2,18.0,389.0,2.0
2f94f453c1bac8d2b4ede178bd107dbc,11,21.0,718.0,1.0
ad60b9680c7635f2baaa8ef76ea9ee88,56,57.0,497.0,1.0
fb537a7864e6aca0477a6da9cc8a0fe4,28,44.0,305.0,1.0
d06fafb4d7eab61ac9ed70c66bb81626,7,42.0,167.0,2.0
b551cc289617ed742b9af79259339df4,38,54.0,409.0,1.0
9641970009c198caed304ccfc409c3d3,18,52.0,1659.0,1.0
3bb2f11f6524e0cec6eafe7130a7cfbe,14,59.0,140.0,1.0
8fbddac939c05e05cff76fffd0056ad4,29,54.0,182.0,1.0
78b508ff048d63d3af7775ca1e056460,45,58.0,613.0,1.0
dce56ff7d152dab99a0bc8354d515571,69,50.0,1530.0,4.0
3e52b38a593da5950fc571bd52d56c39,28,54.0,223.0,1.0
f306d4300db163b2762efbce46d36d9a,7,48.0,762.0,1.0
f554efba31d5ada5a59a60a453b4cccc,38,60.0,818.0,6.0
2972015716ede4fabeb5b60f8c60d79e,42,50.0,257.0,3.0
f6a3cc95ba89a96378ab2068e3435a38,73,58.0,894.0,1.0
56a080e14595c053d0bbe828e410092e,65,45.0,416.0,1.0
6b3f964b8cf9e7dfb1150d13ec5c6692,69,41.0,128.0,1.0
e718097c1509444289ef7f3488d2ce36,65,40.0,1176.0,1.0
5d002b9e836b60b47e97a200f93a0ff9,16,37.0,426.0,2.0
d9d385cbf53d5335f89f80068ceaa8a3,11,42.0,395.0,1.0
937ab954b0e03bcf6cc35209940a7b42,69,56.0,813.0,2.0
92877b647dc07ea8e3f4aa2cf3ffea2f,10,35.0,537.0,2.0
00ed9874e77bc09b5ed4d40b52e7c922,68,57.0,232.0,1.0
d9a5062d42d2b2fba4a8bb7885faf316,69,50.0,844.0,1.0
3ddb733394e80183aed0f063f52009dc,6,58.0,1047.0,3.0
888f88ebe396a8332f72de11f4242720,50,58.0,869.0,2.0
31310bf27129938ad9f6462224b433a4,69,28.0,733.0,6.0
380dd0e31d612e96d08b2083bcfc8768,28,53.0,628.0,2.0
6d3fa9e0511cd0ab9631593719014f15,19,34.0,443.0,7.0
fff9d021e363dc81bfd16930f86faff2,19,53.0,304.0,1.0
17703dcc5f35b5463fd20e629beb8e73,,,,
99b362e1bd6a2e1e650f52bd5563f6b6,41,60.0,1265.0,1.0
aab7e7ca6c9f4e98b847e437c1d65a7b,7,57.0,1571.0,1.0
f14325ee35f06748329355012dd0e1c1,7,58.0,1690.0,4.0
4630dcaded1689b28efa4c583b72e63f,10,59.0,1272.0,5.0
1e4471aebb0629c705c1e791e580a242,2,57.0,991.0,4.0
d11416d01b0e03c2de06eaeeb6146e21,11,31.0,580.0,2.0
789d4b7d14610aa88c15e91f30f35875,28,50.0,208.0,1.0
54298e4b9aff32fc218183a78f64aac6,,,,
0fb5f8a65262d73956ff7ac89ca5b77d,65,46.0,483.0,1.0
7e0e67403e52a7783366870f1684f99c,73,60.0,651.0,5.0
7a84ad267799121a90e27715f7da3295,65,60.0,773.0,1.0
0e4432c1f2662b71ac47da47691ac129,38,43.0,533.0,2.0
0f297458ecebea590a33d5b23cfa104a,38,46.0,660.0,2.0
f2519b7826390b1873a585b488b474a4,11,60.0,1206.0,4.0
d3f8d22ea5514d9ea07ce8a29973a1fe,35,56.0,505.0,2.0
94b1116a2bec5e2d940e34394c7d1114,15,39.0,319.0,4.0
25e17a7b5fc363202349fbf14f4803f1,11,55.0,871.0,7.0
a594f815ca2267b5383d139ee77db409,11,60.0,314.0,1.0
2f1e87d7e0f0a0da4626a828fec581a2,11,17.0,395.0,1.0
0d60ac5b907bdb42cd42ac6c3f94b62b,71,56.0,1410.0,1.0
7a7848008daa87492dff8db9fad0e74d,73,57.0,1631.0,3.0
ea9916be9b6fcfa0b765ded196f8f1db,26,50.0,289.0,1.0
acfe399f15f45892bc5639a4944a8b60,2,52.0,260.0,1.0
3e5725f545fa263aed7a7ba314a62cff,28,48.0,120.0,1.0
ae366d444e05c590c1f159439c5c382f,65,52.0,365.0,1.0
a5d863811733e46fc529ef083178fd17,69,38.0,256.0,3.0
6248731efb4782f61418eed5d27f5b8c,73,41.0,1510.0,1.0
c4e38ee29c6b8e05c81f93a39fab2af0,6,60.0,438.0,1.0
f670aee445babb3400cf80470c325280,6,51.0,535.0,1.0
6a315481c79b8adcf16f3dadecca4b87,14,50.0,365.0,3.0
d89458e428078c0b9211bcb815bba008,,,,
021565fa9989acfdf8f3ae3ace35fe59,6,28.0,196.0,2.0
59cf645a6c93eb91e05f9f899bf492ac,6,29.0,764.0,1.0
92faa04d717fe406c66f88590d6cb760,69,46.0,254.0,1.0
53543506024021cc3eff0e14d7b2230a,6,58.0,2130.0,2.0
054e22d68972a35df1e0c249c01cc7b6,73,54.0,1636.0,1.0
c90ff5060c3ff9047904e5a2ca9132c1,69,43.0,877.0,1.0
31c405c7329a05154b22043cae78c8b7,45,52.0,640.0,3.0
d069685a6568091c8a89904bec271974,7,40.0,684.0,2.0
d8d26d6e06bd568d27fe31d8e83bcf64,28,56.0,198.0,1.0
b578ca1b30d0b45b8d47de5f36ace720,2,53.0,192.0,1.0
82244b5b6618aec504ceb965697250c6,11,55.0,783.0,1.0
4ba1ea7cd3de5e8633df1ff6c9a26346,11,52.0,202.0,1.0
ec205d947f27ef1ab32b7fb26603751c,19,22.0,683.0,3.0
0ea0eeabd565083183027d58817da5d8,56,59.0,879.0,1.0
651360e2d58e13b48ae69c6199b5d214,18,46.0,1654.0,6.0
50f60566eeb99f842ffc0fd9a2f4e28e,37,57.0,374.0,1.0
b5144d569d5ce5375bb0f4de369d0a2d,28,39.0,347.0,1.0
cbe2b980a3227f04b341ae9f1ae64408,33,55.0,1349.0,2.0
b39ea09a9df984895c508f9dc141063e,73,45.0,764.0,4.0
2f99410d5fa21a75deaa1fad05d7deab,71,52.0,1383.0,4.0
0bd4806ffd493e8a8c37737d84a77e7e,33,52.0,145.0,10.0
ef5fc49eddd84e82c035b682c1fd78e3,6,42.0,461.0,3.0
f75f399d091f381821044955821b9200,31,47.0,82.0,1.0
f2c2b6831ba26dc8325d1f32e12dbd1d,16,58.0,247.0,1.0
59485364bcd94f4d4c4f548aaba15237,69,54.0,1162.0,4.0
3d3b1d28d7d7ee3025cdd2ca29c9d0f9,59,24.0,356.0,2.0
a6992154d6a29ff226cc95f2435cc780,11,46.0,616.0,1.0
85f7f3b1ed2637d7c528ce5ff1c36a52,36,21.0,769.0,4.0
bb0834fde956e80ce7ca0c958d899300,29,58.0,635.0,2.0
f59f79d50aa9d732f5e29f22d89800e8,7,50.0,355.0,1.0
8fae4af4c32882f72dbe67486c1fa896,2,39.0,160.0,3.0
144008b8446632f872d3b1a3ed80a96c,11,46.0,193.0,1.0
5cb2cc8f39f0ce075246a44fef61c483,11,63.0,261.0,2.0
41acb845baf953df64155ad2fac83bdc,28,56.0,509.0,4.0
b017066946537423958bd4eadbb00dd9,7,50.0,546.0,1.0
da74fba3a372470641ba61b2cadfc2d6,11,26.0,201.0,1.0
8690e295b4978f78009e4b94bb8248b7,38,56.0,367.0,3.0
4cc928100541ff51b82ff3931aaf38ba,2,45.0,554.0,3.0
d9f04a09f4d59bc77dcc8e8cf7e354e6,53,55.0,749.0,1.0
b4015f20a3c26d8573a46dcf65e1a986,19,46.0,269.0,1.0
a5a8e6f75c8c36f366b2d52ae501b303,65,30.0,138.0,1.0
99749b33b6e5081515b2e797f28fd170,28,44.0,421.0,1.0
e4abee8f7ff4d1b8df0f7af54732ecf5,73,39.0,1571.0,3.0
e1d6864539a2b13197ffe849745fcdc6,7,46.0,841.0,1.0
b51b92913dcdb364eaaae0f6b82874c6,,,,
50facb78de86a2e0b771e2f7193329f6,7,57.0,1668.0,1.0
f99f0bcf4642ae1035255728f71b48a5,29,42.0,431.0,2.0
3ba0d5b06ccd5eb4bd2e29aafa6d9a2f,69,54.0,675.0,1.0
c4ff8030d64dcffe3cdab12827caf723,7,59.0,3939.0,6.0
474f91fcb5bd188c6a8075c3853f92b0,11,54.0,2952.0,3.0
7e28c375b41081de42852a646aa30898,3,53.0,512.0,1.0
c85429bc7a4c37d52fbea435d2754abd,71,53.0,770.0,1.0
77036eb7e0c15dfca8c8ce64723ab933,38,50.0,561.0,3.0
e9f1be14503667ecd1d35c6329608c81,69,52.0,473.0,1.0
d9c6038271b85bac98adb0fc9c68b419,,,,
70d39de9646d64163a66051797e19c8e,40,32.0,713.0,2.0
e654a5f1ea08f95a5c67d0760c03a930,7,48.0,589.0,1.0
93da33a4483ba301644f40aba17dd83b,29,60.0,394.0,6.0
fd38c13a3e74fe5000f338584421dce3,73,58.0,674.0,3.0
a5e67501d0e1573abf984e80e5fbd1f7,29,51.0,393.0,1.0
d71ec9edfb9ca6dd509c75747bce1aba,41,42.0,492.0,1.0
cf9e03eae19784eb427c242b1e141d70,2,57.0,761.0,1.0
8942d0ea5b17967bb1c4d806210810eb,19,59.0,988.0,1.0
7f1dac41b7210a8c7739d6b6a23ae318,6,52.0,832.0,1.0
57aedd93bb71d67c24dbcb8826a092a0,7,54.0,340.0,1.0
42fbe436027eeeb7fc76d3063aaf1028,15,59.0,434.0,3.0
d26c0f92feefd10eae05d26098907b7b,10,43.0,389.0,1.0
d8c652076edf63299034cc4c5994d777,28,60.0,166.0,3.0
8e74bf8668ff65096f3265928225c135,10,25.0,119.0,1.0
61aba2d7ddea90b7d471b2860dd3635c,7,50.0,1083.0,2.0
8ecf90c4d6e1c55a9680de91ee240545,10,60.0,919.0,2.0
1811c96c22787d9a3cb3875dc45852eb,28,56.0,393.0,2.0
7a81bf10d27821fab6db4a595a550a37,11,58.0,235.0,5.0
395bfe852e70d48081f444d958961868,10,31.0,254.0,1.0
47080dcd34b3ebd803c25ccd655b7067,29,52.0,654.0,4.0
013df64fd661ae5ee6c4a37bc772078a,7,57.0,677.0,1.0
2437fbd2a403ab98f630d8e85120ed96,28,58.0,430.0,1.0
9a18c296b7fa904cf04406a5eae50b5c,6,58.0,477.0,1.0
3d1c821bb17fe0a917881258d46ba4f8,11,50.0,1123.0,1.0
a08376e3e29bf434add9477e9dd0ec1d,20,59.0,711.0,6.0
2c5a29f47a016858f28a3673e4a6668e,28,50.0,627.0,2.0
34d7f9f8ee72a3e9b5ed55f89dfc767a,2,32.0,1095.0,2.0
a03f71607fcdd1539387f32b27cb23fa,36,59.0,857.0,7.0
ce5ab6c6a7b9eda9216cfccecac3b74d,7,45.0,379.0,3.0
3b028ce5af355fc94c066520d71b726b,31,60.0,230.0,1.0
5bef4a356ae41d226a7b5da8aebbc344,11,43.0,1129.0,1.0
4d494221de09b70f1b4a70edbda963ea,2,58.0,240.0,1.0
03d1836c1021bf0babdf8b63dbbae48f,11,46.0,290.0,1.0
88a68c08cfe73132310f0574f367085b,6,57.0,209.0,11.0
74a8b5018e82e9e44ef4b647227c51dc,65,60.0,418.0,1.0
67388c2fac6078f5c06d89f46d1e2138,52,43.0,754.0,2.0
9c0455491b06ad8671c22437c8b2425c,19,57.0,1255.0,4.0
bb5dd967d7b4c6b0223cefb8381dcd65,,,,
80d4900fc699d4f52fbe8c43a8de2d2a,11,27.0,868.0,2.0
df4abcbd2443fcc33fca9743faa1bbab,11,41.0,687.0,2.0
c4e1217d387b9fedfa362b7bc245ec9c,73,56.0,1310.0,1.0
6d5bbd0b1bacba3e8d17a978d2465912,69,32.0,513.0,3.0
45cb650c3ab70208a088316766399e95,71,42.0,361.0,1.0
837db0c6bc1953419a186287c1043bb5,33,59.0,495.0,7.0
02d781798321a10f1ddadea82dfa8728,1,58.0,1720.0,3.0
b4299b4787fb8d43f7f0593236d0ff46,64,44.0,1396.0,2.0
b4c8feb319da951212696e984a3b9f9b,19,20.0,740.0,1.0
6c733df107a86e443702542a27bdf5d3,7,52.0,1976.0,3.0
530ba6184d49f7b1cc031c4c97e060ea,28,54.0,383.0,1.0
dc2013929af2b3b5408e2da87fd60e68,10,52.0,397.0,5.0
65b49348e9de7f1aa7bfbabfd828a4dc,66,59.0,319.0,7.0
79d7f706565e347fbe00bf1b8b1060f1,7,32.0,1046.0,1.0
48e0834bb209e1555af66bfba86b78fa,28,32.0,306.0,1.0
ac38d7d352195da981626a74c94099ba,7,36.0,642.0,1.0
efb36480487920cec3e167270c3d76b5,31,57.0,335.0,1.0
162e5c7cfa48e5b803068b091f911903,20,56.0,290.0,2.0
5b35192e14929ed984f99ae4f653a970,69,55.0,936.0,3.0
66412b1a43593fe5b90453696bcd2d52,17,41.0,394.0,1.0
f2f7da70e150689a6a905fc20fbbd4cc,65,47.0,723.0,1.0
20065e9f3bd2efda98b807cd3e8221ea,71,38.0,366.0,3.0
3b35ee45adf532e291d5c7de0d9b7650,28,51.0,115.0,1.0
9c60ea6403938b9e408f40b8049b5535,28,49.0,297.0,2.0
652daa9f45b90b855c0596bfbfe6d528,4,55.0,200.0,2.0
c1f9d4f587a8864ccb6902b386486367,28,54.0,120.0,1.0
2d895b0eece26cc9bb3dd384db874a1a,19,55.0,418.0,2.0
88035696f34225a7047591d13483df92,2,34.0,2457.0,1.0
08b983ba98c810f03d25f278fac03379,28,49.0,729.0,1.0
23be68ad641c9be1135450074c0de114,19,63.0,877.0,6.0
533e02efa79613935336ed4de08feff9,28,53.0,681.0,1.0
ebe734ab459822cee8976391e6a181c1,29,47.0,528.0,3.0
215172bf55f9584584ab687f7d54b34a,17,49.0,374.0,1.0
6c294d48bfc3fa41d9e7e34dea6bf1b2,55,63.0,3140.0,11.0
e9e66642f159e81e55af8215adef2df1,29,52.0,585.0,1.0
877de774c66fd4abc78644ede1cd3a7b,69,52.0,682.0,2.0
8c7b7358231b2a3f9ae98eed1058bfd1,17,57.0,365.0,6.0
2e0e9319097469d856cd535255921c73,29,54.0,630.0,6.0
4bdbd0fd22c60aba6dddfbb6e5ed9b92,25,60.0,1046.0,1.0
7a1a85cb7db38bacbcc212a60137a33d,7,56.0,483.0,2.0
a3f6239888c37adf90db85709832f186,22,57.0,1322.0,1.0
6810bd2dfd42bcc61976b505bdfe93e6,2,60.0,1503.0,5.0
8c6918d4203f3cbefb8568216b222c2a,11,41.0,897.0,1.0
5a9937ccfccecd6c224bc86251d83126,73,59.0,867.0,5.0
5a0cc72404efa8c19632d6d759f5b428,69,25.0,267.0,2.0
c943fecf8f51e0b988e5cc9b3bcd6f54,7,46.0,1969.0,1.0
c6a7a8ab7c1be0460ff891d02a763f02,6,53.0,575.0,1.0
9bb4dadd1eef5e92e954b1c72efc37e0,18,51.0,1243.0,2.0
e2127e6a6ce6d6654267ebdffc9d90ba,69,52.0,1113.0,2.0
e2fc9fe14befbb5c189746ab6f7694c5,7,44.0,820.0,1.0
dccdd873b3de1e7867bbac8149a123a4,19,51.0,425.0,1.0
03d4ef83152c4642b606b5bbdec0eb8e,6,47.0,348.0,1.0
1669be4865fdcd717968bb4e3f9d819e,2,23.0,1036.0,2.0
36aed4d0d862a7037c838560bdb0b11a,38,45.0,742.0,3.0
860826cf78650fe0f4e4464383c22e65,15,49.0,781.0,5.0
a0842bde7ad9a9e7b39ead3847aad283,2,56.0,1173.0,1.0
8a1996cd7118d81c1632adc4df35b0ef,56,44.0,744.0,1.0
993d258b62f8f85fd9b813387d462f74,7,53.0,2610.0,2.0
b9f393724eaf2792a96427931c244b71,6,59.0,589.0,1.0
df0967ef1a153d12f2685d280f303e2c,28,58.0,262.0,1.0
98ca4d6153c28872921f171ee1bb819e,73,56.0,1108.0,6.0
e95aef8b6cb71f62ed9cc68bcd2a2720,69,54.0,660.0,1.0
8fa0ffeeb4b517ca42a9d88d1ed18fd3,11,55.0,132.0,1.0
df1eca47b6c354a2921671446e8e3aa3,,,,
5c30cb8ec0786613bb0d93fd400b6252,45,58.0,613.0,1.0
2476690fbc66bcacc498fe7fd69fa0c7,2,34.0,1122.0,2.0
afea31e4ae9578affd1fa4ef78e1b8f0,28,55.0,739.0,1.0
2a4196772ddaa5c6e0368a7e619ceb6b,6,52.0,646.0,1.0
95ae53890e5c268117864020aa84079a,28,60.0,298.0,1.0
32a6a599d25d9fd630cec2e13e123580,11,52.0,1301.0,1.0
529410eefd5bca723acb4834c19ff668,6,59.0,439.0,1.0
523486a430e93f6d56ecebf6a0215aa3,28,54.0,687.0,2.0
e3514b37e8bfeac8f881438b775a878c,28,58.0,678.0,1.0
6ef6cf588ccb0bd009b62359b97ae647,7,60.0,950.0,2.0
b6e2ab4cb3bd8f5ba522a25a56f0ea71,,,,
bd5e370e8ddb7aae6fb4cb70347fedcc,,,,
31f659906705a0eff7038650206798cd,6,58.0,275.0,1.0
81c34b7d49decd624671ccfa43267ceb,17,54.0,2155.0,1.0
2eb256aa0dbbb544d8dffcf6e0011c51,73,58.0,177.0,1.0
38adc5c0e8d243553320f9ba1c61a537,69,59.0,1104.0,1.0
21c7af51e984279cb6bef1c1ac9af943,20,58.0,138.0,6.0
ce26e8f7c9037bfb9e19b14457953cd3,6,56.0,296.0,2.0
2135fb554bd9c97dd41854af11c815f9,28,57.0,520.0,1.0
c3381c5a9aaf19be83f16e25657897ee,19,35.0,377.0,2.0
9cb1dec68de437eec41c94fadafb0d39,38,58.0,733.0,6.0
8e4ec389e0ed1cec48b1573c15f15e62,19,45.0,3033.0,5.0
656244fd840ebd0460360455cd37d2e3,33,36.0,215.0,1.0
3383c8e0aa707b7e9063c92525a67578,29,39.0,700.0,2.0
13c81f69ff4dcb2b6350f2ee8171adfc,7,45.0,1194.0,1.0
ace9b74b912bea28a731f60e0e73a764,21,57.0,354.0,4.0
3d696bbe9c7c425c5e4ef3979f97b491,18,36.0,654.0,3.0
3c597ba4b1d7f668734bc3a467ff9690,53,34.0,376.0,1.0
04f84cc22c58be6c5a49c8221f68acec,14,54.0,947.0,4.0
37b2668bba62c0fdd71eaf72d5e62484,17,42.0,567.0,3.0
642dacdcdb00f26b434a6033d8160f4d,14,42.0,244.0,4.0
4bee20bcd01431dfaf96341c5bd303e0,60,60.0,430.0,1.0
898b899b33ef7b966bb08375cac77900,28,35.0,2618.0,1.0
cf2b946de4ca48bf2ce13cf83849f5e6,14,57.0,651.0,1.0
a53a65a84d63efd6aabd4f03d48782d1,20,38.0,409.0,2.0
eeac27424b4e897f07e25a048d00b596,48,50.0,364.0,2.0
be6110e7ce3289dbf55ec0d9704914a1,19,58.0,989.0,1.0
b25ad10677a460380987eaf34cbccd77,50,42.0,2115.0,1.0
4adbb97a4211e4ce17aabec00a985c52,38,58.0,734.0,3.0
50c720e68c182b1625ae4a8a8e8a8f88,35,60.0,300.0,4.0
74669cf2203b2e3139a0dbbda25f6b7c,7,59.0,1935.0,3.0
ec13fb882dda6c9e4295d9130ba3fea9,29,55.0,266.0,3.0
bc54f78267f6e85b9c99c93e12a29ea1,20,58.0,339.0,1.0
a624bf4c4d8495489a207ef50df9b142,10,60.0,804.0,1.0
a4f80f60eed4e1fdc3d477cf0a8b25a0,7,59.0,374.0,2.0
86b9929855d823981fc655a6fe121b96,11,55.0,747.0,1.0
1b9c1fd928f2b2375d5d6c2aedc6c052,34,28.0,1252.0,3.0
f3bbb7dffc618f9542ba90a2fff0d95e,29,26.0,567.0,1.0
dea9b6076c2acbb5abcde792f2bb275b,65,47.0,1090.0,1.0
3105345ef9541e59a7a87a60bb450084,28,58.0,871.0,1.0
10e863f39cd3040ae7b17ffd59e4a336,73,48.0,557.0,4.0
d2c20168f758a77303d620d672f52195,73,51.0,93.0,1.0
221177c0f6213256816b3b2d98c62a89,38,55.0,316.0,2.0
070008a2e331b1145129dbf7eb5228b2,2,35.0,1101.0,1.0
f75f1ec98ff4458470452b015ad04927,36,41.0,1047.0,1.0
8b85e6a49603007646f763bdf5efab9b,41,25.0,2021.0,1.0
e86143e74b3b2c3cf15f21ee000ecbb2,10,60.0,196.0,4.0
9d7af6311ba423eaecc319d97e807df3,28,59.0,273.0,1.0
6afe11234bfd0a1e1eadd7c7650c31d5,6,58.0,1969.0,2.0
db867285b826a2c62b446b46fd22a153,11,58.0,803.0,3.0
5e088250a5c8d7b36c1b6665355b9d86,10,58.0,246.0,1.0
e662b738339aafcc0ba00fc29c131c43,6,32.0,926.0,1.0
051901b7ebe5a6b99f4b415213dee0b8,71,51.0,1081.0,1.0
3cea4408f4292dd86be5f6676af5a218,10,54.0,457.0,1.0
a39b63dbbb3ea7a36a0296ae6fd1ff55,28,59.0,796.0,3.0
e388b9d6ba2aa185e85ade9eaa68986a,6,60.0,956.0,4.0
166f76b66595e0bcfb983d5baff4c4ee,15,49.0,472.0,1.0
be93ed7aa675d2b1ae105a21e72a490c,2,53.0,240.0,1.0
adde395f6049127173cfbb96121913df,2,24.0,718.0,2.0
18c5a017b128060439d1559f17d47645,19,44.0,854.0,3.0
5823382f8963cdf584931eb78f384a58,33,57.0,223.0,4.0
d764d9603f18f2c365891ad72a5e0313,38,59.0,486.0,1.0
ef41645833b7074f3d6385f17a3ccc10,33,42.0,148.0,4.0
95516e84ab083db0319e55003fcedc0a,73,58.0,1590.0,4.0
5884f07fd8e2ec7f7b13556f1ca078ba,21,60.0,356.0,1.0
b4b6ed0fe400667054d01cf8c7364048,10,42.0,241.0,1.0
bfa0d6530ab73075921bc20e9c8a7361,7,49.0,1216.0,1.0
8ac93feccee719004d247dd88cd106d6,2,25.0,153.0,3.0
ade7f098ca5dd97e8dcb0181ecaa47c3,38,54.0,653.0,1.0
9ab242a697a03a574f719212cc0fa735,,,,
dae25fbf46f0d090b678d23f4233ad2c,42,53.0,213.0,3.0
f516a3e570fb1205489438bf6a944207,10,63.0,784.0,1.0
e86144f00ecf5716352fffbf105cbbc6,7,41.0,763.0,1.0
e5289a16706e8598706b7879a37ac2db,,,,
09099f25529bb1211522f606bfa78f62,6,40.0,241.0,2.0
3fb536a86a570e66d82039ecc2a76b65,69,57.0,407.0,1.0
2dd04ddce80d592b55f359911136c59b,69,31.0,447.0,1.0
54b712e9cab85d2824e96c56ff8af76a,73,60.0,505.0,3.0
e4fb8456dd06265be68eb419a7201ec8,6,52.0,1743.0,2.0
36cb99e5d8bdc2a1b1c9dcfe76be1e10,69,26.0,3694.0,1.0
d07b4a88505e53e11d17097cefb9fc59,69,58.0,1042.0,1.0
62b424190897033ef93947bb6acf371d,38,25.0,1052.0,5.0
8db6e0d2c33d362322f2a06ca17b18b3,41,32.0,2228.0,1.0
ce9da7ee0465bd1b5742b250e4c796f4,48,43.0,656.0,2.0
2d89eb816b9e205b9d6a36a6c90c0f6c,2,41.0,260.0,1.0
49857fedbcfbdf21e8dea98ce95e720b,11,55.0,716.0,1.0
9aee1db62c108da2205880e09c1cac2c,11,55.0,536.0,1.0
0c9b715a9158d6431ae94c25fea588e3,55,40.0,549.0,3.0
ab4785e67b8ff4f1e6fcba1de7e2a9b9,11,44.0,919.0,2.0
5eec8e991a69da0231fd5c5a5170485f,11,50.0,379.0,1.0
f10c16f05a43db060ab1cbfd7e20ee98,32,48.0,375.0,6.0
f862a1a28d6cd9701fc97f6c0fa0bd7e,37,50.0,1053.0,1.0
886399d5a46785146792ba772bb19eb8,11,59.0,889.0,2.0
93272cb8f74f25a01e430155a6a613d0,63,39.0,326.0,1.0
17aef03daaecbc4bbab7f73044e8945e,,,,
8a72aa9722523fa2006f858f77680ca9,71,48.0,248.0,3.0
dacfb6085739783def4ef6c293414ca6,10,52.0,706.0,4.0
ceb5457897eb28b9e549f2821901b154,33,54.0,447.0,1.0
e06a19526cb384022af2a9ad0f5d2822,6,55.0,743.0,1.0
04aac85ce66dcf8d0529f40122d6676e,65,46.0,458.0,1.0
0b474dade246e7fe77cdda463f120253,28,58.0,373.0,2.0
6f72e096de84ad972456780aa095e18e,7,49.0,166.0,1.0
a1e617e4d33c3305158ff03c695b4341,69,36.0,1581.0,1.0
0b7b86390726b88905da86f2cc2faf84,65,37.0,107.0,2.0
a8f50089d2ed9b7a25dc21df13191128,20,56.0,1087.0,4.0
576b34ab861ef4b029a7fd95f2828625,40,33.0,939.0,2.0
6f44a27e454037659cceb20fe9f4a2b1,73,47.0,84.0,2.0
4d20602d68a0f3346d8d71eb44be9d82,28,55.0,148.0,1.0
e3cbfeb25ad9eac092caf5dce27d2097,19,52.0,330.0,1.0
698bf245577543ea01d9c7f163abf2d4,,,,
7a645388c41ed714203d713133202a8e,58,45.0,911.0,1.0
f9ea0392ab69d0203c6efdc499d1f27b,65,60.0,1772.0,1.0
25521ad94f77e9aa1218fd9fab7f70c6,14,60.0,1614.0,1.0
6b82b6f75d453160c9c75e01f499b459,60,36.0,378.0,1.0
3af82434f196a713ad74096b3aa9d2c9,73,53.0,366.0,1.0
e7c0d45fab9a93288ec7179e3fb85220,73,52.0,1304.0,1.0
13b8c17e6fe91da9af08ed14829589c6,73,45.0,736.0,3.0
329e7a91948b7c8a01f508b6de834949,33,51.0,59.0,1.0
0646345b1d8517b48cb21fceb6597ec8,36,42.0,413.0,1.0
97d2639ebd02e75913b7999a3d135599,7,51.0,495.0,1.0
3366ce44aaedc05da015d35c5e00f6a2,69,41.0,194.0,1.0
848c329fe732f5e34e8ca26080d8f0fa,,,,
a98fe445bc17714104709bae8ac5e125,36,57.0,455.0,3.0
1774d4ca8773f1f42f09d187bfd9a39f,18,60.0,849.0,5.0
70966710dec441aa587993b5b41a2ece,,,,
17c16b9d838ab8f6d92fd2eea59f8cb2,73,32.0,1313.0,2.0
ccdd22c0bb891a93ec7d80b717fb73e7,69,44.0,233.0,5.0
c3f089068b5fc0cf983647983375e701,73,60.0,1146.0,1.0
06ac5f21ccde771561d17ec0afb1cb4e,28,50.0,353.0,1.0
7a3cc4a8a204553101a85f7740e5b433,7,43.0,876.0,2.0
447a0b0f91d4aad6440776155007ad20,22,42.0,2263.0,6.0
d8916e06a977f3596faddc68520ca31c,73,60.0,703.0,6.0
97610150b956e89a4e56a928a2cfd4d8,28,58.0,774.0,1.0
eef43da69474aadac456cbe4bfae0d55,69,56.0,1494.0,1.0
c1903556735cb7f2842e785f4bceafaf,,,,
4410ccff5e5437f5d1ec012e48ce6ed4,7,47.0,886.0,4.0
322f3a5ab8153a76bd731c12e2e95f36,11,52.0,303.0,2.0
df58334a28d528b75464cb768ce668c3,10,41.0,517.0,1.0
1f658768ac53fbe680f145bc3932e37f,28,60.0,850.0,1.0
0ae0d9cc9529b97d759844b232d5c1ec,37,56.0,349.0,3.0
52df7eb10abd1b72bef99af3a3d10f7a,38,55.0,880.0,3.0
b9d96b38fcac94759b6bb9aa579b534c,35,55.0,1702.0,5.0
5cb0f2d5aeef15925f0ccf6975f3ef6a,15,50.0,429.0,4.0
730a6f5b13a3502fb5065a814a24b0a4,6,50.0,314.0,1.0
aee74ba05e42bc17a047c335209d6637,7,55.0,1181.0,1.0
47e0e6dea45f3ad01ce4528f1bfaea9f,69,49.0,375.0,2.0
f576fc3fac7db97f67f11fd68fefef8f,28,53.0,558.0,1.0
f80420c505b53adef21bf93d6ce87eb0,41,18.0,612.0,1.0
